case;activity;start time;end time;resource;product;prod-price;quantity;address
1034;place order;2015-07-17 14:34:21;2015-07-17 14:41:25;Sophia;SAMSUNG Galaxy J5;219.99;1;NL-9411GK-45
920;confirm payment;2015-07-17 14:51:21;2015-07-17 15:00:55;Jack;APPLE iPhone 6 16 GB;639.0;3;NL-9491BG-41
882;prepare delivery;2015-07-17 15:39:00;2015-07-17 15:46:27;Sophia;APPLE iPhone 6 16 GB;639.0;4;NL-9766VB-39
933;make delivery;2015-07-17 15:45:50;2015-07-17 16:41:05;Layla;SAMSUNG Galaxy S6 32 GB;543.99;4;NL-7875EH-26
994;send invoice;2015-07-17 15:47:09;2015-07-17 15:51:05;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-9514CC-18
916;prepare delivery;2015-07-17 16:16:37;2015-07-17 16:23:48;Sophia;APPLE iPhone 6 16 GB;639.0;5;NL-7833HT-15
918;pay;2015-07-17 16:16:43;2015-07-17 16:23:25;Lily;SAMSUNG Galaxy S4;329.0;4;NL-7944RD-8
927;prepare delivery;2015-07-17 16:26:43;2015-07-17 16:30:21;Aiden;APPLE iPhone 6 16 GB;639.0;4;NL-7742XG-17
1035;place order;2015-07-17 16:26:49;2015-07-17 16:41:02;Sophia;SAMSUNG Galaxy J5;219.99;5;NL-9408BM-37
913;pay;2015-07-17 16:28:53;2015-07-17 16:40:18;Alexander;SAMSUNG Galaxy S4;329.0;2;NL-7742XG-17
912;prepare delivery;2015-07-17 16:35:06;2015-07-17 16:38:11;Emma;APPLE iPhone 6 16 GB;639.0;1;NL-9402NV-25
934;send reminder;2015-07-17 17:03:15;2015-07-17 17:26:26;Abigail;SAMSUNG Core Prime G361;135.0;5;NL-7822AW-5
963;send reminder;2015-07-17 17:03:21;2015-07-17 17:22:08;Abigail;MOTOROLA Moto E 4G;99.99;1;NL-7908MH-44
1036;place order;2015-07-17 18:11:45;2015-07-17 18:25:15;Sophia;HUAWEI P8 Lite;234.0;3;NL-9766VB-39
887;confirm payment;2015-07-17 18:30:57;2015-07-17 18:40:48;Jack;SAMSUNG Galaxy S6 32 GB;543.99;3;NL-9331MA-24
933;confirm payment;2015-07-17 18:48:48;2015-07-17 18:53:39;Lily;SAMSUNG Galaxy S6 32 GB;543.99;4;NL-7875EH-26
929;make delivery;2015-07-17 20:01:25;2015-07-17 20:10:27;Michael;APPLE iPhone 6 16 GB;639.0;5;NL-7751AR-19
1037;place order;2015-07-17 20:11:30;2015-07-17 20:18:06;Aiden;SAMSUNG Galaxy J5;219.99;5;NL-7821AC-3
967;pay;2015-07-17 22:14:16;2015-07-17 22:17:54;Emily;APPLE iPhone 5s 16 GB;449.0;3;NL-7942GT-2
1038;place order;2015-07-17 22:59:14;2015-07-17 23:01:57;Emma;APPLE iPhone 6 16 GB;639.0;1;NL-7812LW-50
1039;place order;2015-07-18 21:17:59;2015-07-18 23:50:22;Lucas;MOTOROLA Moto E 4G;99.99;4;NL-7887AC-13
1040;place order;2015-07-19 20:50:22;2015-07-19 20:53:32;Aiden;SAMSUNG Galaxy S4;329.0;2;NL-9403HL-27
942;pay;2015-07-20 05:52:12;2015-07-20 05:55:50;Emily;SAMSUNG Galaxy S4;329.0;1;NL-9405NP-33
1015;send invoice;2015-07-20 09:11:27;2015-07-20 09:19:06;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7887AC-13
1041;place order;2015-07-20 09:36:26;2015-07-20 09:39:16;Aiden;APPLE iPhone 6 16 GB;639.0;4;NL-7887AC-13
1011;send invoice;2015-07-20 09:51:44;2015-07-20 09:55:23;Emily;SAMSUNG Galaxy S4;329.0;4;NL-7944BB-6
1019;send invoice;2015-07-20 09:52:19;2015-07-20 09:59:23;Lily;SAMSUNG Galaxy S6 32 GB;543.99;3;NL-9407EM-35
888;prepare delivery;2015-07-20 10:11:55;2015-07-20 10:15:04;Emma;APPLE iPhone 6 16 GB;639.0;3;NL-7821AC-3
886;send reminder;2015-07-20 10:27:48;2015-07-20 10:42:10;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-9403KD-31
946;prepare delivery;2015-07-20 10:48:33;2015-07-20 10:55:45;Sophia;SAMSUNG Galaxy S4;329.0;4;NL-7907EJ-42
914;prepare delivery;2015-07-20 10:48:46;2015-07-20 10:56:04;Sophia;MOTOROLA Moto G;199.0;3;NL-7828AM-11a
960;pay;2015-07-20 10:58:02;2015-07-20 11:03:46;Lily;MOTOROLA Moto G;199.0;3;NL-7887AC-13
894;send reminder;2015-07-20 11:22:11;2015-07-20 12:03:28;Luke;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
1042;place order;2015-07-20 11:31:00;2015-07-20 11:41:49;Caleb;SAMSUNG Galaxy J5;219.99;3;NL-7918AE-48b
987;send invoice;2015-07-20 11:32:36;2015-07-20 11:38:22;Lily;HUAWEI P8 Lite;234.0;3;NL-9331MA-24
950;pay;2015-07-20 11:46:48;2015-07-20 11:55:05;Jack;HUAWEI P8 Lite;234.0;4;NL-7826GD-9
930;make delivery;2015-07-20 11:51:36;2015-07-20 12:00:52;Michael;APPLE iPhone 5s 16 GB;449.0;3;NL-7821AC-3
840;make delivery;2015-07-20 12:18:49;2015-07-20 12:33:39;Abigail;SAMSUNG Galaxy S4;329.0;2;NL-9331MA-24
953;send reminder;2015-07-20 12:24:43;2015-07-20 12:44:43;Abigail;SAMSUNG Core Prime G361;135.0;2;NL-7931TV-36
909;make delivery;2015-07-20 12:27:47;2015-07-20 12:37:15;Michael;APPLE iPhone 6s Plus 64 GB;969.0;5;NL-7942GT-2
1023;send invoice;2015-07-20 12:35:15;2015-07-20 12:42:07;Lily;APPLE iPhone 6 16 GB;639.0;2;NL-7905BC-40a
936;pay;2015-07-20 12:52:43;2015-07-20 13:07:07;Alexander;APPLE iPhone 6s 64 GB;858.0;3;NL-7887AC-13
957;send reminder;2015-07-20 12:58:40;2015-07-20 13:08:45;Abigail;APPLE iPhone 6s 64 GB;858.0;1;NL-7918AE-48b
876;prepare delivery;2015-07-20 13:07:08;2015-07-20 13:10:56;Aiden;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
1043;place order;2015-07-20 13:20:07;2015-07-20 13:26:37;Olivia;SAMSUNG Core Prime G361;135.0;4;NL-7942GT-2
907;pay;2015-07-20 14:55:07;2015-07-20 15:03:52;Alexander;SAMSUNG Galaxy S4;329.0;6;NL-9411RD-49
1044;place order;2015-07-20 14:58:21;2015-07-20 15:22:17;Luke;SAMSUNG Galaxy S4;329.0;6;NL-9331MA-24
930;confirm payment;2015-07-20 15:25:01;2015-07-20 15:31:56;Lily;APPLE iPhone 5s 16 GB;449.0;3;NL-7821AC-3
935;prepare delivery;2015-07-20 15:25:39;2015-07-20 17:58:17;Lucas;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
848;make delivery;2015-07-20 15:26:51;2015-07-20 16:47:45;Ella;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
974;send reminder;2015-07-20 15:55:47;2015-07-20 16:09:15;Abigail;APPLE iPhone 5s 16 GB;449.0;3;NL-9405NP-33
968;prepare delivery;2015-07-20 15:58:33;2015-07-20 18:19:10;Lucas;SAMSUNG Core Prime G361;135.0;4;NL-7833HT-15
926;make delivery;2015-07-20 15:59:01;2015-07-20 16:24:18;Aubrey;APPLE iPhone 5s 16 GB;449.0;4;NL-9403HL-27
896;confirm payment;2015-07-20 16:51:31;2015-07-20 16:55:16;Emily;APPLE iPhone 6 16 GB;639.0;2;NL-9411RD-49
916;make delivery;2015-07-20 17:00:44;2015-07-20 17:11:39;Michael;APPLE iPhone 6 16 GB;639.0;5;NL-7833HT-15
1004;send invoice;2015-07-20 17:14:24;2015-07-20 17:20:49;Lily;SAMSUNG Galaxy S4;329.0;1;NL-7944BB-6
1045;place order;2015-07-20 17:14:49;2015-07-20 17:21:46;Sophia;MOTOROLA Moto G;199.0;3;NL-7751AR-19
909;confirm payment;2015-07-20 17:15:41;2015-07-20 17:22:07;Jack;APPLE iPhone 6s Plus 64 GB;969.0;5;NL-7942GT-2
910;prepare delivery;2015-07-20 17:30:00;2015-07-20 17:37:00;Sophia;SAMSUNG Galaxy J5;219.99;4;NL-9331MA-24
1018;send invoice;2015-07-20 18:41:45;2015-07-20 18:48:58;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7823JJ-7
1046;place order;2015-07-20 18:47:46;2015-07-20 23:10:48;Lucas;APPLE iPhone 6 16 GB;639.0;1;NL-7826GD-9
970;pay;2015-07-20 18:57:52;2015-07-20 19:03:33;Jack;SAMSUNG Galaxy S4;329.0;1;NL-7821AC-3
964;send reminder;2015-07-20 18:59:17;2015-07-20 19:14:24;Abigail;APPLE iPhone 5s 16 GB;449.0;5;NL-7828AM-11a
976;pay;2015-07-20 19:02:02;2015-07-20 19:07:41;Lily;SAMSUNG Core Prime G361;135.0;5;NL-9405NP-33
903;send reminder;2015-07-20 19:20:32;2015-07-20 19:48:59;Luke;SAMSUNG Galaxy S4;329.0;4;NL-7942GT-2
958;pay;2015-07-20 20:20:57;2015-07-20 20:28:50;Jack;SAMSUNG Core Prime G361;135.0;3;NL-7948BX-10
1047;place order;2015-07-20 21:59:32;2015-07-21 01:16:42;Lucas;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-7751GM-23
1048;place order;2015-07-21 07:58:24;2015-07-21 08:11:31;Sophia;APPLE iPhone 6 16 GB;639.0;4;NL-7822AW-5
927;make delivery;2015-07-21 08:33:02;2015-07-21 08:50:16;Harper;APPLE iPhone 6 16 GB;639.0;4;NL-7742XG-17
1001;send invoice;2015-07-21 08:57:44;2015-07-21 09:10:21;Alexander;SAMSUNG Galaxy S6 32 GB;543.99;3;NL-9411RD-49
890;pay;2015-07-21 09:35:33;2015-07-21 09:38:52;Emily;APPLE iPhone 6 16 GB;639.0;1;NL-9411GK-45
951;send reminder;2015-07-21 09:40:07;2015-07-21 10:10:26;Luke;MOTOROLA Moto E 4G;99.99;1;NL-7821AC-3
943;send reminder;2015-07-21 09:53:55;2015-07-21 10:15:21;Abigail;SAMSUNG Core Prime G361;135.0;3;NL-7821AC-3
993;send invoice;2015-07-21 09:54:30;2015-07-21 09:58:44;Emily;APPLE iPhone 6 16 GB;639.0;4;NL-9766VB-39
973;send reminder;2015-07-21 10:09:43;2015-07-21 10:17:46;Abigail;APPLE iPhone 6 16 GB;639.0;2;NL-7833HT-15
916;confirm payment;2015-07-21 10:32:47;2015-07-21 10:42:20;Jack;APPLE iPhone 6 16 GB;639.0;5;NL-7833HT-15
982;pay;2015-07-21 10:43:31;2015-07-21 10:46:33;Emily;HUAWEI P8 Lite;234.0;3;NL-7751AR-19
1049;place order;2015-07-21 10:46:22;2015-07-21 10:50:39;Aiden;MOTOROLA Moto E 4G;99.99;5;NL-9491BG-41
1020;send invoice;2015-07-21 10:58:02;2015-07-21 11:02:29;Emily;MOTOROLA Moto G;199.0;4;NL-9521ET-30
891;pay;2015-07-21 11:04:24;2015-07-21 11:09:16;Jack;APPLE iPhone 6s Plus 64 GB;969.0;4;NL-7826GD-9
888;make delivery;2015-07-21 11:21:51;2015-07-21 11:52:30;Kaylee;APPLE iPhone 6 16 GB;639.0;3;NL-7821AC-3
889;prepare delivery;2015-07-21 11:22:35;2015-07-21 11:30:34;Sophia;SAMSUNG Galaxy S4;329.0;2;NL-7948BX-10
912;make delivery;2015-07-21 11:37:39;2015-07-21 12:06:17;Aubrey;APPLE iPhone 6 16 GB;639.0;1;NL-9402NV-25
1014;send invoice;2015-07-21 11:41:43;2015-07-21 11:46:17;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-9411RD-49
882;make delivery;2015-07-21 11:42:59;2015-07-21 11:58:45;Avery;APPLE iPhone 6 16 GB;639.0;4;NL-9766VB-39
929;confirm payment;2015-07-21 11:46:36;2015-07-21 11:52:06;Lily;APPLE iPhone 6 16 GB;639.0;5;NL-7751AR-19
984;send reminder;2015-07-21 12:00:58;2015-07-21 12:16:22;Luke;SAMSUNG Core Prime G361;135.0;2;NL-9468HG-14
969;pay;2015-07-21 12:03:04;2015-07-21 12:08:38;Jack;SAMSUNG Galaxy S4;329.0;2;NL-9403HL-27
1038;send invoice;2015-07-21 12:03:06;2015-07-21 12:19:27;Alexander;APPLE iPhone 6 16 GB;639.0;1;NL-7812LW-50
912;confirm payment;2015-07-21 12:34:18;2015-07-21 12:45:53;Alexander;APPLE iPhone 6 16 GB;639.0;1;NL-9402NV-25
1050;place order;2015-07-21 12:50:51;2015-07-21 13:03:00;Sophia;SAMSUNG Core Prime G361;135.0;2;NL-7908MH-44
980;pay;2015-07-21 13:14:35;2015-07-21 13:38:49;Caleb;APPLE iPhone 5s 16 GB;449.0;1;NL-7833HT-15
927;confirm payment;2015-07-21 13:18:38;2015-07-21 13:23:28;Emily;APPLE iPhone 6 16 GB;639.0;4;NL-7742XG-17
880;prepare delivery;2015-07-21 14:02:47;2015-07-21 14:06:42;Aiden;SAMSUNG Core Prime G361;135.0;1;NL-7942GT-2
1032;send invoice;2015-07-21 14:18:06;2015-07-21 14:25:35;Lily;APPLE iPhone 6 16 GB;639.0;5;NL-7944RD-8
1051;place order;2015-07-21 14:59:49;2015-07-21 19:09:17;Lucas;APPLE iPhone 6 16 GB;639.0;4;NL-7828AM-11a
914;make delivery;2015-07-21 15:25:06;2015-07-21 16:55:05;Ella;MOTOROLA Moto G;199.0;3;NL-7828AM-11a
937;prepare delivery;2015-07-21 15:25:36;2015-07-21 15:32:55;Sophia;SAMSUNG Galaxy S4;329.0;3;NL-9468HG-14
946;make delivery;2015-07-21 15:37:54;2015-07-21 15:48:26;Michael;SAMSUNG Galaxy S4;329.0;4;NL-7907EJ-42
840;confirm payment;2015-07-21 15:39:17;2015-07-21 16:03:56;Caleb;SAMSUNG Galaxy S4;329.0;2;NL-9331MA-24
935;make delivery;2015-07-21 15:52:10;2015-07-21 16:18:08;Aubrey;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
917;prepare delivery;2015-07-21 16:12:17;2015-07-21 16:15:53;Aiden;APPLE iPhone 6 16 GB;639.0;3;NL-7905BC-40a
900;send reminder;2015-07-21 16:12:39;2015-07-21 16:30:09;Abigail;APPLE iPhone 6 16 GB;639.0;2;NL-9521KJ-34
876;make delivery;2015-07-21 16:36:23;2015-07-21 16:51:58;Harper;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
921;pay;2015-07-21 16:50:20;2015-07-21 16:57:39;James;SAMSUNG Galaxy S4;329.0;3;NL-7944BB-6
928;pay;2015-07-21 17:16:48;2015-07-21 17:21:42;Jack;APPLE iPhone 6 16 GB;639.0;1;NL-7823JJ-7
1052;place order;2015-07-21 17:17:45;2015-07-21 17:21:45;Aiden;APPLE iPhone 6 16 GB;639.0;1;NL-7944BB-6
910;confirm payment;2015-07-21 17:20:07;2015-07-21 17:29:39;Jack;SAMSUNG Galaxy J5;219.99;4;NL-9331MA-24
932;prepare delivery;2015-07-21 17:27:42;2015-07-21 17:33:33;Jacob;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
1009;send invoice;2015-07-21 17:54:12;2015-07-21 17:58:11;Lily;SAMSUNG Galaxy S4;329.0;5;NL-7822AW-5
876;confirm payment;2015-07-21 18:16:25;2015-07-21 18:20:25;Emily;SAMSUNG Galaxy S4;329.0;3;NL-7812LW-50
882;confirm payment;2015-07-21 18:35:20;2015-07-21 18:44:20;Jack;APPLE iPhone 6 16 GB;639.0;4;NL-9766VB-39
947;send reminder;2015-07-21 18:39:35;2015-07-21 18:48:43;Abigail;APPLE iPhone 6s 64 GB;858.0;5;NL-9403JH-29
968;make delivery;2015-07-21 18:48:18;2015-07-21 20:03:49;Ella;SAMSUNG Core Prime G361;135.0;4;NL-7833HT-15
1053;place order;2015-07-21 18:53:38;2015-07-21 18:58:10;Aiden;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-7887AC-13
975;pay;2015-07-21 19:23:17;2015-07-21 19:28:10;Lily;APPLE iPhone 6s 64 GB;858.0;2;NL-9521GC-32
848;confirm payment;2015-07-21 19:37:55;2015-07-21 19:45:17;Lily;APPLE iPhone 6 16 GB;639.0;1;NL-9403JH-29
1025;send invoice;2015-07-21 21:35:55;2015-07-21 21:44:45;Jack;APPLE iPhone 6 16 GB;639.0;4;NL-9411ME-47
1054;place order;2015-07-21 22:17:08;2015-07-21 22:35:16;Luke;APPLE iPhone 6 16 GB;639.0;4;NL-7826GD-9
977;send reminder;2015-07-21 22:32:33;2015-07-21 22:47:17;Luke;SAMSUNG Galaxy S4;329.0;3;NL-7908XB-46
1027;send invoice;2015-07-22 08:07:27;2015-07-22 08:14:02;Lily;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-7875EH-26
1055;place order;2015-07-22 08:22:30;2015-07-22 08:27:45;Jacob;SAMSUNG Galaxy J5;219.99;6;NL-9521KJ-34
1030;send invoice;2015-07-22 09:49:16;2015-07-22 09:55:09;Lily;SAMSUNG Galaxy S4;329.0;3;NL-9403JH-29
955;pay;2015-07-22 10:10:51;2015-07-22 10:17:29;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7942GT-2
926;confirm payment;2015-07-22 10:15:57;2015-07-22 10:18:59;Emily;APPLE iPhone 5s 16 GB;449.0;4;NL-9403HL-27
1056;place order;2015-07-22 10:21:53;2015-07-22 10:27:05;Emma;APPLE iPhone 6 16 GB;639.0;4;NL-7948DN-12a
1024;send invoice;2015-07-22 10:37:25;2015-07-22 10:45:20;Lily;APPLE iPhone 6 16 GB;639.0;5;NL-7823JJ-7
988;pay;2015-07-22 11:00:22;2015-07-22 11:10:29;Alexander;SAMSUNG Galaxy S4;329.0;1;NL-7948DN-12a
923;prepare delivery;2015-07-22 11:04:55;2015-07-22 11:08:29;Aiden;SAMSUNG Galaxy J5;219.99;2;NL-7918AE-48b
1028;send invoice;2015-07-22 11:13:33;2015-07-22 11:24:43;Alexander;SAMSUNG Core Prime G361;135.0;2;NL-7751AR-19
914;confirm payment;2015-07-22 11:23:53;2015-07-22 11:28:20;Emily;MOTOROLA Moto G;199.0;3;NL-7828AM-11a
910;make delivery;2015-07-22 11:59:53;2015-07-22 13:19:55;Ella;SAMSUNG Galaxy J5;219.99;4;NL-9331MA-24
1057;place order;2015-07-22 12:01:53;2015-07-22 12:07:09;Aiden;SAMSUNG Galaxy S4;329.0;1;NL-9511PT-22a
889;make delivery;2015-07-22 13:00:43;2015-07-22 13:14:30;Harper;SAMSUNG Galaxy S4;329.0;2;NL-7948BX-10
1021;send invoice;2015-07-22 13:18:15;2015-07-22 13:26:06;Lily;SAMSUNG Core Prime G361;135.0;5;NL-9468HG-14
1058;place order;2015-07-22 13:21:53;2015-07-22 13:33:27;Sophia;APPLE iPhone 6 16 GB;639.0;4;NL-7887AC-13
953;pay;2015-07-22 13:55:47;2015-07-22 16:39:35;Madelyn;SAMSUNG Core Prime G361;135.0;2;NL-7931TV-36
888;confirm payment;2015-07-22 14:17:00;2015-07-22 14:25:24;Lily;APPLE iPhone 6 16 GB;639.0;3;NL-7821AC-3
934;pay;2015-07-22 14:38:45;2015-07-22 14:42:45;Lily;SAMSUNG Core Prime G361;135.0;5;NL-7822AW-5
1026;send invoice;2015-07-22 14:58:19;2015-07-22 15:03:27;Lily;SAMSUNG Galaxy S6 32 GB;543.99;4;NL-7943MC-4
946;confirm payment;2015-07-22 15:00:44;2015-07-22 15:08:48;Jack;SAMSUNG Galaxy S4;329.0;4;NL-7907EJ-42
1059;place order;2015-07-22 15:01:53;2015-07-22 15:25:27;Luke;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-9468HG-14
956;prepare delivery;2015-07-22 15:04:43;2015-07-22 15:12:31;Sophia;SAMSUNG Galaxy S6 32 GB;543.99;4;NL-7822AW-5
937;confirm payment;2015-07-22 15:24:06;2015-07-22 15:32:05;Jack;SAMSUNG Galaxy S4;329.0;3;NL-9468HG-14
1033;send invoice;2015-07-22 15:24:38;2015-07-22 15:31:07;Lily;SAMSUNG Galaxy S4;329.0;3;NL-7887AC-13
1016;send invoice;2015-07-22 15:30:11;2015-07-22 15:37:06;Jack;MOTOROLA Moto E 4G;99.99;3;NL-9405NP-33
880;make delivery;2015-07-22 15:48:12;2015-07-22 16:10:51;Aubrey;SAMSUNG Core Prime G361;135.0;1;NL-7942GT-2
901;send reminder;2015-07-22 16:01:55;2015-07-22 16:20:10;Abigail;APPLE iPhone 6s 64 GB;858.0;3;NL-7751AR-19
1013;send invoice;2015-07-22 16:15:23;2015-07-22 16:19:35;Lily;APPLE iPhone 6s 64 GB;858.0;2;NL-9411CS-43
894;pay;2015-07-22 16:15:36;2015-07-22 16:21:28;Jack;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
1060;place order;2015-07-22 16:21:53;2015-07-22 20:57:20;Lucas;SAMSUNG Galaxy J5;219.99;2;NL-9408BM-37
917;make delivery;2015-07-22 16:28:58;2015-07-22 16:52:40;Aubrey;APPLE iPhone 6 16 GB;639.0;3;NL-7905BC-40a
961;pay;2015-07-22 16:47:02;2015-07-22 16:54:40;Jack;APPLE iPhone 6 16 GB;639.0;5;NL-7908MH-44
954;send reminder;2015-07-22 17:08:23;2015-07-22 17:14:56;Abigail;APPLE iPhone 5s 16 GB;449.0;2;NL-7826GD-9
941;send reminder;2015-07-22 17:16:24;2015-07-22 17:48:47;Luke;SAMSUNG Galaxy S6 32 GB;543.99;1;NL-7821AC-3
986;pay;2015-07-22 17:21:03;2015-07-22 17:23:16;Emily;APPLE iPhone 6 16 GB;639.0;1;NL-9403HL-27
972;prepare delivery;2015-07-22 17:50:56;2015-07-22 17:54:39;Aiden;MOTOROLA Moto E 4G;99.99;1;NL-9403JH-29
1061;place order;2015-07-22 18:01:54;2015-07-22 18:09:55;Sophia;APPLE iPhone 6s 64 GB;858.0;2;NL-7887AC-13
1049;send invoice;2015-07-22 18:03:23;2015-07-22 18:12:26;Jack;MOTOROLA Moto E 4G;99.99;5;NL-9491BG-41
971;pay;2015-07-22 18:09:42;2015-07-22 18:13:54;Lily;APPLE iPhone 6s 64 GB;858.0;3;NL-7908XB-46
952;prepare delivery;2015-07-22 18:19:22;2015-07-22 18:25:34;Jacob;SAMSUNG Galaxy S4;329.0;6;NL-7828AM-11a
968;confirm payment;2015-07-22 18:53:59;2015-07-22 19:13:47;Alexander;SAMSUNG Core Prime G361;135.0;4;NL-7833HT-15
911;prepare delivery;2015-07-22 19:03:28;2015-07-22 19:11:07;Sophia;SAMSUNG Core Prime G361;135.0;2;NL-7833HT-15
1043;send invoice;2015-07-22 19:04:51;2015-07-22 19:12:20;Jack;SAMSUNG Core Prime G361;135.0;4;NL-7942GT-2
945;send reminder;2015-07-22 19:25:27;2015-07-22 20:04:02;Luke;APPLE iPhone 5s 16 GB;449.0;2;NL-7943MC-4
1062;place order;2015-07-22 19:41:56;2015-07-22 20:12:22;Isabella;SAMSUNG Galaxy S4;329.0;4;NL-9521CT-28b
996;pay;2015-07-22 22:27:08;2015-07-22 22:36:35;Alexander;SAMSUNG Galaxy S6 32 GB;543.99;2;NL-7812LW-50
1063;place order;2015-07-22 23:00:07;2015-07-22 23:04:01;Emma;APPLE iPhone 6 16 GB;639.0;1;NL-7905BC-40a
938;pay;2015-07-23 08:27:28;2015-07-23 08:32:16;Jack;SAMSUNG Core Prime G361;135.0;7;NL-9514CC-18
937;make delivery;2015-07-23 08:40:26;2015-07-23 10:20:12;Ella;SAMSUNG Galaxy S4;329.0;3;NL-9468HG-14
949;send reminder;2015-07-23 08:41:03;2015-07-23 08:49:27;Abigail;APPLE iPhone 6s 64 GB;858.0;4;NL-9411GK-45
904;prepare delivery;2015-07-23 08:46:06;2015-07-23 08:53:58;Sophia;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
1064;place order;2015-07-23 08:48:22;2015-07-23 08:55:58;Sophia;APPLE iPhone 6 16 GB;639.0;2;NL-7812LW-50
983;pay;2015-07-23 09:11:02;2015-07-23 09:15:35;Charlotte;SAMSUNG Galaxy S4;329.0;2;NL-9521KJ-34
944;send reminder;2015-07-23 09:20:47;2015-07-23 09:34:28;Abigail;APPLE iPhone 6 16 GB;639.0;2;NL-7833HT-15
959;prepare delivery;2015-07-23 09:22:25;2015-07-23 09:25:59;Aiden;APPLE iPhone 6s 64 GB;858.0;2;NL-7833HT-15
924;prepare delivery;2015-07-23 09:41:57;2015-07-23 09:56:53;Zoe;HUAWEI P8 Lite;234.0;6;NL-7751GM-23
992;pay;2015-07-23 09:55:22;2015-07-23 10:21:03;Caleb;SAMSUNG Galaxy S4;329.0;3;NL-7948DN-12a
932;make delivery;2015-07-23 09:57:13;2015-07-23 10:11:30;Harper;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
1034;send invoice;2015-07-23 09:58:53;2015-07-23 10:06:03;Lily;SAMSUNG Galaxy J5;219.99;1;NL-9411GK-45
899;cancel order;2015-07-23 10:22:06;2015-07-23 10:59:33;Alexander;APPLE iPhone 6s Plus 64 GB;969.0;2;NL-7823JJ-7
886;cancel order;2015-07-23 10:28:52;2015-07-23 10:39:31;Lily;SAMSUNG Galaxy S4;329.0;2;NL-9403KD-31
995;pay;2015-07-23 10:40:56;2015-07-23 10:45:16;Lily;APPLE iPhone 6 16 GB;639.0;4;NL-7821AC-3
917;confirm payment;2015-07-23 10:48:01;2015-07-23 11:18:00;Caleb;APPLE iPhone 6 16 GB;639.0;3;NL-7905BC-40a
889;confirm payment;2015-07-23 10:53:17;2015-07-23 11:00:21;Lily;SAMSUNG Galaxy S4;329.0;2;NL-7948BX-10
907;prepare delivery;2015-07-23 10:58:31;2015-07-23 11:04:22;Jacob;SAMSUNG Galaxy S4;329.0;6;NL-9411RD-49
1065;place order;2015-07-23 11:00:41;2015-07-23 12:52:35;Lucas;MOTOROLA Moto G;199.0;5;NL-7908MH-44
935;confirm payment;2015-07-23 11:20:20;2015-07-23 11:24:57;Emily;APPLE iPhone 6 16 GB;639.0;2;NL-7826GD-9
921;prepare delivery;2015-07-23 11:31:58;2015-07-23 11:39:18;Sophia;SAMSUNG Galaxy S4;329.0;3;NL-7944BB-6
932;confirm payment;2015-07-23 11:58:54;2015-07-23 12:02:35;Emily;APPLE iPhone 6 16 GB;639.0;2;NL-9407EM-35
1044;send invoice;2015-07-23 12:12:21;2015-07-23 12:17:56;Lily;SAMSUNG Galaxy S4;329.0;6;NL-9331MA-24
998;pay;2015-07-23 12:14:00;2015-07-23 12:16:37;Emily;SAMSUNG Galaxy J5;219.99;4;NL-7822AW-5
1066;place order;2015-07-23 12:19:29;2015-07-23 12:22:31;Aiden;MOTOROLA Moto G;199.0;2;NL-9511PT-22a
939;prepare delivery;2015-07-23 12:20:17;2015-07-23 14:47:20;Lucas;APPLE iPhone 5s 16 GB;449.0;5;NL-7908MH-44
1004;pay;2015-07-23 12:41:42;2015-07-23 12:49:31;Jack;SAMSUNG Galaxy S4;329.0;1;NL-7944BB-6
923;confirm payment;2015-07-23 12:57:34;2015-07-23 13:04:36;Lily;SAMSUNG Galaxy J5;219.99;2;NL-7918AE-48b
950;prepare delivery;2015-07-23 13:45:30;2015-07-23 13:52:50;Sophia;HUAWEI P8 Lite;234.0;4;NL-7826GD-9
965;send reminder;2015-07-23 13:52:58;2015-07-23 14:25:04;Luke;SAMSUNG Core Prime G361;135.0;3;NL-9468HG-14
1067;place order;2015-07-23 13:57:05;2015-07-23 14:01:30;Emma;APPLE iPhone 6s Plus 64 GB;969.0;1;NL-9407EM-35
966;send reminder;2015-07-23 14:36:43;2015-07-23 15:16:52;Luke;SAMSUNG Galaxy S4;329.0;3;NL-9408BM-37
925;prepare delivery;2015-07-23 14:46:10;2015-07-23 14:49:17;Emma;SAMSUNG Galaxy S4;329.0;2;NL-7823JJ-7
